"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Evi2a",4.95135210315507e-08,0.643904696660224,0.315,0.094,0.000805337419578172,"5","Evi2a"
"Nrros",5.14004804235159e-08,0.641508139204335,0.315,0.093,0.000836028814088487,"5","Nrros"
"Psma72",5.42775984858061e-08,0.555744205631657,0.661,0.496,0.000882825139371635,"5","Psma7"
"Fcgr31",6.987300115995e-08,0.731133412618627,0.363,0.114,0.00113648436386659,"5","Fcgr3"
"Cbfa2t31",8.03288298072351e-08,0.553035480807572,0.366,0.149,0.00130654841681468,"5","Cbfa2t3"
"Dok3",9.64830855781021e-08,0.612790404684123,0.283,0.074,0.00156929738692783,"5","Dok3"
"Ncf4",9.82408659093091e-08,0.526141023366774,0.307,0.112,0.00159788768401491,"5","Ncf4"
"Gm98434",1.29914727056109e-07,0.433567640268899,0.873,0.701,0.00211306303556761,"5","Gm9843"
"Tmsb103",1.37253123261352e-07,0.357123979838296,0.963,0.787,0.00223242204984589,"5","Tmsb10"
"Nabp11",1.44986052772145e-07,0.535583520022943,0.312,0.127,0.00235819814833894,"5","Nabp1"
"Ccdc88a1",1.4673352041215e-07,0.597083232805965,0.341,0.144,0.00238662070950362,"5","Ccdc88a"
"Agpat41",1.6509181987514e-07,0.526425462287696,0.251,0.105,0.00268521845026915,"5","Agpat4"
"Dusp6",2.78511801816257e-07,0.574639464727815,0.32,0.13,0.00452999445654141,"5","Dusp6"
"Rara1",2.9825094881561e-07,0.593152074679656,0.298,0.115,0.0048510516824859,"5","Rara"
"Camkk2",3.1611174720442e-07,0.623503055432726,0.28,0.089,0.0051415575682799,"5","Camkk2"
"Camk2d2",3.18661318061139e-07,0.394040474591012,0.417,0.277,0.00518302633826442,"5","Camk2d"
"Nsa23",3.21935681603659e-07,0.433724736114398,0.585,0.44,0.00523628386128351,"5","Nsa2"
"Psmb84",3.3983153471652e-07,0.340735433626762,0.659,0.466,0.00552735991216419,"5","Psmb8"
"Rhog1",4.04370947788403e-07,0.531173464051931,0.395,0.199,0.00657709346577838,"5","Rhog"
"Rassf41",4.17776618073884e-07,0.556250690297864,0.363,0.165,0.00679513669297173,"5","Rassf4"
"Eif3f4",6.16219414933315e-07,0.50797393833459,0.849,0.704,0.0100228087838904,"5","Eif3f"
"Irf82",6.23994647846416e-07,0.382131093671343,0.488,0.195,0.010149272947222,"5","Irf8"
"Ifngr21",7.01248917101279e-07,0.379333002473472,0.288,0.153,0.0114058136366523,"5","Ifngr2"
"Mtpn2",8.21651362617775e-07,0.454358491261176,0.461,0.333,0.0133641594129781,"5","Mtpn"
"Arpc31",8.63549392292482e-07,0.334108772127026,0.632,0.502,0.0140456308656372,"5","Arpc3"
"Cytip3",8.9658150964474e-07,0.624575067029723,0.576,0.315,0.0145828982543717,"5","Cytip"
"Hpgd1",9.1030298050619e-07,0.359023631697341,0.385,0.163,0.0148060779779332,"5","Hpgd"
"Cox4i13",1.06158283313094e-06,0.303215796492861,0.932,0.874,0.0172666447808748,"5","Cox4i1"
"Limd24",1.11274582717247e-06,0.34679225443906,0.651,0.465,0.0180988108789602,"5","Limd2"
"Csf2ra1",1.23668023998913e-06,0.609927216425978,0.278,0.09,0.0201146041034232,"5","Csf2ra"
"Scand12",1.32637861384634e-06,0.333851920501038,0.556,0.434,0.0215735481542106,"5","Scand1"
"Ier22",1.44585964334125e-06,0.450805208321708,0.488,0.308,0.0235169070989455,"5","Ier2"
"Arhgap302",1.98792440096263e-06,0.46846386521795,0.393,0.203,0.0323335903816572,"5","Arhgap30"
"Actr33",2.51395663804745e-06,0.423479217493643,0.734,0.542,0.0408895047178418,"5","Actr3"
"Ptpn185",3.51169922102858e-06,0.387095512167722,0.702,0.465,0.0571177878300299,"5","Ptpn18"
"Tnfrsf1a1",3.98577356875089e-06,0.588968352300485,0.366,0.165,0.0648286070957332,"5","Tnfrsf1a"
"Lrp11",4.52796881421465e-06,0.510751914951366,0.32,0.133,0.0736474127632012,"5","Lrp1"
"Atp5l4",5.17806503860681e-06,0.372587517353132,0.905,0.801,0.0842212278529398,"5","Atp5l"
"Rnf1491",5.27245211365955e-06,0.569052677071095,0.334,0.163,0.0857564336286726,"5","Rnf149"
"Hspa82",6.15488801300208e-06,0.387467895994618,0.873,0.836,0.100109253531479,"5","Hspa8"
"Ucp23",6.65194782248804e-06,0.401340887978651,0.722,0.537,0.108193931332768,"5","Ucp2"
"Uqcrfs1",7.65438850395516e-06,0.461090749617386,0.488,0.321,0.124498629016831,"5","Uqcrfs1"
"Pomp1",7.71700398528423e-06,0.505983291450843,0.61,0.437,0.125517069820648,"5","Pomp"
"Pkm1",1.05837888772198e-05,0.456665005218526,0.527,0.37,0.172145326087981,"5","Pkm"
"Fermt3",1.06264117928075e-05,0.413041021679324,0.259,0.108,0.172838587810014,"5","Fermt3"
"Snrpb2",1.17588618614565e-05,0.379836962276042,0.583,0.464,0.191257888176589,"5","Snrpb"
"Pgd1",1.36538516074713e-05,0.481309946285208,0.317,0.168,0.222079896395521,"5","Pgd"
"Epsti11",1.64843617324278e-05,0.303746746665821,0.302,0.148,0.268118143577938,"5","Epsti1"
"Ikzf1",1.94580359956768e-05,0.503536328532097,0.307,0.14,0.316484955469683,"5","Ikzf1"
"Stk38",2.19816203044986e-05,0.480805853585676,0.344,0.179,0.357531054252669,"5","Stk38"
"Ccnd32",2.22015860874696e-05,0.448566226318196,0.522,0.34,0.361108797712693,"5","Ccnd3"
"Cd48",2.42537386005566e-05,0.472738300051294,0.315,0.137,0.394487058338052,"5","Cd48"
"Eif3k1",2.58971904514061e-05,0.354753753922513,0.71,0.594,0.42121780269212,"5","Eif3k"
"Eif4ebp13",3.01391786699861e-05,0.587782887851966,0.444,0.213,0.490213741067324,"5","Eif4ebp1"
"Eno1",3.13893489969211e-05,0.463387618545935,0.356,0.177,0.510547761434921,"5","Eno1"
"Gmfg3",3.14369813510678e-05,0.460446816514332,0.59,0.368,0.511322501675117,"5","Gmfg"
"Asap11",3.4582660447394e-05,0.519553917338896,0.346,0.148,0.562486972176863,"5","Asap1"
"Fam111a1",3.68294375092641e-05,0.487260940921317,0.315,0.15,0.599030801088181,"5","Fam111a"
"Ssh22",3.81467543936476e-05,0.582304958689528,0.432,0.228,0.620456960212677,"5","Ssh2"
"Vsir1",3.99709309413218e-05,0.49127436571901,0.322,0.146,0.650127191760599,"5","Vsir"
"Pycard2",4.12679483181752e-05,0.401108183515498,0.429,0.242,0.671223179395119,"5","Pycard"
"Arpc41",4.50809153155693e-05,0.488043640078042,0.468,0.289,0.733241087607735,"5","Arpc4"
"Rpl101",4.623396700471e-05,0.292455364760863,1,0.972,0.751995473331607,"5","Rpl10"
"Glud12",4.75908855592658e-05,0.492923666384236,0.354,0.218,0.774065753621457,"5","Glud1"
"Bcl10",5.16496858492595e-05,0.385395017676694,0.302,0.176,0.840082140338206,"5","Bcl10"
"Pitpna4",6.08848541696747e-05,0.477694515224678,0.52,0.317,0.99029215306976,"5","Pitpna"
"Adipor12",6.1100035519309e-05,0.461384901860524,0.459,0.308,0.99379207772156,"5","Adipor1"
"Ear21",7.15833920110568e-05,0.349408245500209,0.295,0.147,1,"5","Ear2"
"Zfp36l24",7.48267048697608e-05,0.417081928940606,0.437,0.269,1,"5","Zfp36l2"
"Ppp1ca2",7.52573092418001e-05,0.256169792498564,0.7,0.613,1,"5","Ppp1ca"
"Tm6sf11",7.53086065297277e-05,0.432207494837761,0.339,0.164,1,"5","Tm6sf1"
"Zfp36",9.5881681164992e-05,0.479935190218249,0.368,0.227,1,"5","Zfp36"
"Tsc22d41",0.000105397859403731,0.336567862581146,0.41,0.282,1,"5","Tsc22d4"
"9930111J21Rik2",0.000118382577369395,0.439292666075368,0.339,0.186,1,"5","9930111J21Rik2"
"Mettl9",0.000122696107841777,0.456946620534016,0.276,0.141,1,"5","Mettl9"
"Fam105a1",0.000124340819115953,0.444536174194884,0.351,0.196,1,"5","Fam105a"
"Creg14",0.000141332639331742,0.497899668431461,0.444,0.3,1,"5","Creg1"
"Pabpc14",0.000146080228895778,0.34225456572191,0.766,0.624,1,"5","Pabpc1"
"Gapdh3",0.000160080807916058,0.320120924326319,0.768,0.61,1,"5","Gapdh"
"Erp292",0.00017205046924359,0.390837694468327,0.539,0.381,1,"5","Erp29"
"Ggh2",0.000182513730937908,0.423047533073587,0.263,0.119,1,"5","Ggh"
"Mef2c2",0.000182823321704774,0.377146316619953,0.41,0.208,1,"5","Mef2c"
"Tgfb14",0.000186045623725598,0.56167842832248,0.434,0.225,1,"5","Tgfb1"
"Cebpb1",0.000203795040770159,0.453652355529066,0.251,0.119,1,"5","Cebpb"
"Atp2b13",0.000223658872919319,0.299871443865857,0.495,0.378,1,"5","Atp2b1"
"Gpsm32",0.000267278097071037,0.374889313489941,0.451,0.279,1,"5","Gpsm3"
"Capza12",0.000271114832383599,0.26340808526799,0.32,0.218,1,"5","Capza1"
"Cmpk12",0.000311055933633419,0.411595474236698,0.451,0.287,1,"5","Cmpk1"
"Hip12",0.000315594152867336,0.522126706429588,0.259,0.108,1,"5","Hip1"
"D8Ertd738e3",0.000324385958790468,0.316246851801144,0.683,0.587,1,"5","D8Ertd738e"
"Mef2a1",0.000325278543555742,0.319197658322128,0.307,0.207,1,"5","Mef2a"
"Adrb21",0.000355610576317189,0.356499754178143,0.288,0.154,1,"5","Adrb2"
"Fam96a5",0.00039770903953452,0.417692694696972,0.498,0.329,1,"5","Fam96a"
"Arf51",0.000414654485343425,0.266754281604898,0.688,0.622,1,"5","Arf5"
"Dbnl",0.000417555970945891,0.303493732321376,0.337,0.235,1,"5","Dbnl"
"Cox7a2l2",0.000436383625079646,0.304748657521072,0.8,0.732,1,"5","Cox7a2l"
"Ctsa1",0.000487430773471803,0.380591701974749,0.302,0.18,1,"5","Ctsa"
"Plek1",0.00051446572321885,0.476128053161571,0.312,0.154,1,"5","Plek"
"Mkrn11",0.000520685714681529,0.390303709691052,0.371,0.235,1,"5","Mkrn1"
"Cnih4",0.000536185878753097,0.390443838039645,0.28,0.19,1,"5","Cnih4"
"Crlf21",0.000551201240218357,0.357085015805301,0.285,0.156,1,"5","Crlf2"
"Smc61",0.000608002017691455,0.571768541153523,0.373,0.26,1,"5","Smc6"
"Slc25a54",0.000630549202284649,0.472548738594417,0.685,0.54,1,"5","Slc25a5"
"Fos1",0.000692018737803098,0.416066378330753,0.307,0.198,1,"5","Fos"
"Pgam1",0.000763858170337343,0.299530768711327,0.266,0.197,1,"5","Pgam1"
"Tnfaip8l2",0.000876547608598841,0.387538103953108,0.295,0.173,1,"5","Tnfaip8l2"
"Gm267401",0.000909171621507269,0.280938259662662,0.317,0.191,1,"5","Gm26740"
"Zyx",0.000962085335546428,0.661287668273397,0.437,0.195,1,"5","Zyx"
"Dazap22",0.000967233492581014,0.38014525796855,0.49,0.364,1,"5","Dazap2"
"Taf6l",0.00109370338696421,0.380834196321411,0.337,0.234,1,"5","Taf6l"
"Ywhaz4",0.00120375878410233,0.420333292544041,0.529,0.42,1,"5","Ywhaz"
"Eif3h2",0.00129529377171104,0.301126734994144,0.763,0.647,1,"5","Eif3h"
"Ppp1r182",0.00138749791021574,0.277120642564161,0.354,0.238,1,"5","Ppp1r18"
"Xbp13",0.00148486411144799,0.287747881365019,0.405,0.308,1,"5","Xbp1"
"Cdkn2d",0.00156280535459481,0.428625052977633,0.273,0.125,1,"5","Cdkn2d"
"Lamtor52",0.0018601847298432,0.361903020934349,0.471,0.356,1,"5","Lamtor5"
"Gm101161",0.00189921135549996,0.307093257683603,0.276,0.205,1,"5","Gm10116"
"Ppp1cb",0.00190652688650093,0.304491170321921,0.327,0.243,1,"5","Ppp1cb"
"Nfkb1",0.00191160854340769,0.380617911412117,0.324,0.208,1,"5","Nfkb1"
"Lcp13",0.00210964653061041,0.41783020150971,0.561,0.402,1,"5","Lcp1"
"Kdm7a",0.00215502633160652,0.520483092915039,0.256,0.117,1,"5","Kdm7a"
"Tmpo",0.00216798413600352,0.406217644567479,0.261,0.145,1,"5","Tmpo"
"Nupr15",0.00217601907657594,0.315633437748017,0.424,0.238,1,"5","Nupr1"
"Coro1b1",0.00219106711878614,0.433952419079052,0.334,0.205,1,"5","Coro1b"
"Unc93b11",0.00226051229521271,0.372845775616702,0.332,0.188,1,"5","Unc93b1"
"Rnf1301",0.00243741632692655,0.474095399500362,0.278,0.132,1,"5","Rnf130"
"Cript",0.00252517454038303,0.25986264094727,0.366,0.294,1,"5","Cript"
"Abhd121",0.00261683334595172,0.344207542389102,0.263,0.159,1,"5","Abhd12"
"Hcls1",0.00269588386416861,0.415714495828623,0.332,0.181,1,"5","Hcls1"
"Ube2a",0.00282173676204889,0.266112529716079,0.283,0.235,1,"5","Ube2a"
"Gpi11",0.00291793898288915,0.398098264008782,0.468,0.323,1,"5","Gpi1"
"Selplg4",0.00303643372308544,0.285405731533618,0.444,0.284,1,"5","Selplg"
"Aup1",0.00309899217120523,0.316457364465361,0.261,0.163,1,"5","Aup1"
"Mcl13",0.00328056613573785,0.2875542362469,0.444,0.356,1,"5","Mcl1"
"Map2k1",0.00346312424489444,0.270426533236363,0.256,0.17,1,"5","Map2k1"
"Hmgb21",0.00356854228601856,0.301070060683124,0.495,0.312,1,"5","Hmgb2"
"Hexa5",0.00357032417484493,0.414067981432673,0.495,0.296,1,"5","Hexa"
"Ppp4c1",0.00385613277353636,0.266914116701473,0.361,0.292,1,"5","Ppp4c"
"Fam46a",0.00429978987756513,0.600217443315545,0.324,0.147,1,"5","Fam46a"
"Cd445",0.00463768976900433,0.285789355060504,0.493,0.28,1,"5","Cd44"
"Adrbk1",0.00542876931459422,0.425153054694255,0.259,0.146,1,"5","Adrbk1"
"Arl6ip52",0.00559996589799068,0.278487429475443,0.385,0.262,1,"5","Arl6ip5"
"Tab2",0.0056151043071618,0.455030685305247,0.283,0.156,1,"5","Tab2"
"Csk",0.00618903381812019,0.370241193123165,0.317,0.195,1,"5","Csk"
"Psmb91",0.00679446939026388,0.333853996470705,0.32,0.215,1,"5","Psmb9"
"Tmem14c1",0.00692473239060898,0.26198153221181,0.356,0.295,1,"5","Tmem14c"
"Napsa4",0.00728013105402562,0.391632290819795,0.585,0.334,1,"5","Napsa"
"Atp6v0b3",0.00749949815840513,0.363087816586333,0.68,0.532,1,"5","Atp6v0b"
"Capza22",0.00778128502015692,0.360065761293887,0.524,0.363,1,"5","Capza2"
"H2afy",0.00989434624116868,0.266962903468868,0.449,0.352,1,"5","H2afy"
"S100a102",9.29581395552723e-38,1.47744939665969,0.945,0.577,1.5119641398665e-33,"6","S100a10"
"Cd3g1",2.89039245488793e-36,1.76485847253338,0.752,0.123,4.70122332787523e-32,"6","Cd3g"
"Hcst2",1.32799211572675e-34,1.33689926348529,0.74,0.206,2.15997917622957e-30,"6","Hcst"
"Thy11",1.00278392799754e-32,1.54670926340644,0.617,0.087,1.631028058888e-28,"6","Thy1"
"Rac25",3.79830814491299e-30,1.04070316155575,0.916,0.437,6.17794819770098e-26,"6","Rac2"
"Rpl13a5",2.65935638159417e-29,0.540478504243355,1,0.983,4.32544315466292e-25,"6","Rpl13a"
"Lgals14",3.5770882258801e-28,1.48649544588849,0.765,0.313,5.81813399939398e-24,"6","Lgals1"
"Cxcr6",3.7084196886006e-28,1.65885547074609,0.479,0.012,6.03174462350888e-24,"6","Cxcr6"
"Ppia4",5.90157327698448e-28,0.608945974527156,0.99,0.939,9.59890893501526e-24,"6","Ppia"
"Il7r1",8.19369497823061e-28,1.51019763903341,0.588,0.093,1.33270448820921e-23,"6","Il7r"
"Cd3d1",4.35542343792407e-27,1.30764831691505,0.659,0.126,7.0840962217835e-23,"6","Cd3d"
"S100a41",6.06748234632563e-26,1.80735055313172,0.633,0.109,9.86876003629864e-22,"6","S100a4"
"Lat1",5.33982854251911e-25,1.25974369533098,0.617,0.12,8.68523112440733e-21,"6","Lat"
"H2-D15",5.5727170698654e-25,0.659601750321042,0.981,0.889,9.06402431413607e-21,"6","H2-D1"
"AW1120104",1.55252534981951e-24,0.892242076090641,0.723,0.293,2.52518248148143e-20,"6","AW112010"
"H2-K14",5.92525905434338e-24,0.816926037562197,0.952,0.797,9.63743385188951e-20,"6","H2-K1"
"S100a66",6.93378921814258e-23,1.26295991028622,0.733,0.326,1.12778081633089e-18,"6","S100a6"
"B2m4",1.00079134343488e-22,0.626796041855918,0.997,0.876,1.62778712009684e-18,"6","B2m"
"Id25",1.45215318243181e-22,1.29973866991319,0.852,0.434,2.36192715122533e-18,"6","Id2"
"Ptprcap6",2.69082507529127e-22,1.0745565655423,0.746,0.228,4.37662698496125e-18,"6","Ptprcap"
"Tmsb104",4.48374691638368e-22,0.590417881183973,0.984,0.788,7.29281435949806e-18,"6","Tmsb10"
"Ltb5",5.34190520254807e-22,1.10008101924517,0.791,0.274,8.68860881194444e-18,"6","Ltb"
"Rpl195",1.73663316395421e-20,0.433686102944776,1,0.982,2.82463384117153e-16,"6","Rpl19"
"H2-Q74",2.25976812826593e-19,1.05644494846033,0.621,0.223,3.67551286062454e-15,"6","H2-Q7"
"Ptpn186",2.76381259840495e-19,0.805463116272611,0.871,0.46,4.49534119130565e-15,"6","Ptpn18"
"Skap11",4.66781834445585e-19,1.05290835380111,0.457,0.088,7.59220653725744e-15,"6","Skap1"
"Ubb3",9.38502980015036e-19,0.413190368097761,0.977,0.941,1.52647509699446e-14,"6","Ubb"
"Itgb71",1.41755200521462e-18,1.16192991003597,0.569,0.145,2.30564833648158e-14,"6","Itgb7"
"Cd525",1.6138261912536e-18,0.777889398852584,0.936,0.562,2.62488830007398e-14,"6","Cd52"
"Lck1",1.853123120907e-18,1.041053194769,0.54,0.133,3.01410475615524e-14,"6","Lck"
"Pfn13",4.36574282087032e-18,0.583156290612156,0.971,0.88,7.10088069814557e-14,"6","Pfn1"
"Myl62",1.06465478890403e-17,0.531363732842713,0.91,0.797,1.7316610141524e-13,"6","Myl6"
"Rps35",1.13154658628183e-16,0.320470209530064,0.997,0.951,1.84046052258739e-12,"6","Rps3"
"Arhgdib5",2.83202271112956e-16,0.774864633321665,0.826,0.483,4.60628493965223e-12,"6","Arhgdib"
"Selplg5",3.01087723822497e-16,0.939198061862495,0.65,0.276,4.89719182797291e-12,"6","Selplg"
"Sh3bgrl34",3.53404659010367e-16,0.552009404753017,0.971,0.79,5.74812677880363e-12,"6","Sh3bgrl3"
"Psmb85",3.567864216997e-16,0.752131772757754,0.807,0.462,5.80313114894561e-12,"6","Psmb8"
"Pkp3",1.23122826409572e-15,0.825771418309982,0.331,0.07,2.00259277155169e-11,"6","Pkp3"
"Rps115",1.53169858861243e-15,0.37149893504647,1,0.98,2.49130775437811e-11,"6","Rps11"
"Nkg7",1.85485888976081e-15,1.11708287160209,0.424,0.11,3.01692798419595e-11,"6","Nkg7"
"Coro1a6",1.97408277060277e-15,0.70546956088875,0.878,0.51,3.2108456263854e-11,"6","Coro1a"
"Ms4a4b1",2.73187943693146e-15,0.881673604969648,0.444,0.146,4.44340190416901e-11,"6","Ms4a4b"
"Ccnd24",3.46514748064952e-15,0.840975562450844,0.698,0.393,5.63606237727645e-11,"6","Ccnd2"
"Fxyd56",5.7609948800956e-15,0.650076694623932,0.746,0.433,9.3702581724755e-11,"6","Fxyd5"
"Sept12",8.44297281567008e-15,0.91372260167926,0.453,0.109,1.37324952846874e-10,"6","Sept1"
"Rps164",9.54659440977482e-15,0.331981661003397,1,0.981,1.55275358074987e-10,"6","Rps16"
"Rpsa5",1.10032298371766e-14,0.399729900180611,0.99,0.915,1.78967533301677e-10,"6","Rpsa"
"Rinl",2.11226935769591e-14,1.0367619892914,0.479,0.11,3.4356061102924e-10,"6","Rinl"
"Rplp24",4.45131614434425e-14,0.310131406634912,1,0.984,7.24006570877592e-10,"6","Rplp2"
"Gimap31",4.94896872100546e-14,0.976824229187263,0.447,0.098,8.04949762471537e-10,"6","Gimap3"
"Ccl5",1.37718560785814e-13,1.66255417848114,0.418,0.105,2.23999239118127e-09,"6","Ccl5"
"Rps134",3.47387957537608e-13,0.365294566619367,1,0.962,5.65026512934919e-09,"6","Rps13"
"Tpt12",4.50041529478959e-13,0.313087515087636,1,0.992,7.31992547697526e-09,"6","Tpt1"
"Zap70",4.77917296231152e-13,0.76244302184925,0.27,0.033,7.77332482319969e-09,"6","Zap70"
"Shisa53",5.04979221314805e-13,0.588393069914749,0.823,0.572,8.21348703468531e-09,"6","Shisa5"
"Rps65",7.22229459229671e-13,0.33099432344023,0.994,0.961,1.17470621543706e-08,"6","Rps6"
"Cd3e1",1.84444359884513e-12,0.982937551647026,0.363,0.051,2.9999875135216e-08,"6","Cd3e"
"Cfl13",2.15973220839678e-12,0.558441642504721,0.904,0.769,3.51280443695736e-08,"6","Cfl1"
"Rps245",2.66432901478491e-12,0.340678259908142,1,0.972,4.33353114254765e-08,"6","Rps24"
"Rpl126",2.6912801611608e-12,0.389969983683656,0.974,0.899,4.37736718212805e-08,"6","Rpl12"
"Rps184",2.99528330767178e-12,0.310814272514233,1,0.973,4.87182829992816e-08,"6","Rps18"
"Eef1a13",3.91213281638393e-12,0.291209632559263,1,0.988,6.36308402584846e-08,"6","Eef1a1"
"Rps144",3.93614944931511e-12,0.289289741503362,1,0.992,6.40214707931102e-08,"6","Rps14"
"Limd25",7.23148339429602e-12,0.501515657884718,0.733,0.464,1.17620077408225e-07,"6","Limd2"
"Rplp15",8.33695729853433e-12,0.260793235515401,1,0.99,1.35600610460661e-07,"6","Rplp1"
"Crip13",1.38296803435535e-11,0.466291548505501,0.859,0.673,2.24939750787898e-07,"6","Crip1"
"Ppp1ca3",1.46222754570174e-11,0.479350203014668,0.736,0.613,2.37831310308389e-07,"6","Ppp1ca"
"Rpl175",2.16145333595832e-11,0.326143613736209,1,0.975,3.51560385093621e-07,"6","Rpl17"
"Cotl15",2.18211949932291e-11,0.654459565367573,0.656,0.384,3.54921736564871e-07,"6","Cotl1"
"Srgn5",2.3416321057777e-11,0.673861425611582,0.704,0.401,3.80866462004742e-07,"6","Srgn"
"Rps15a5",3.71295673067799e-11,0.284365077775551,0.997,0.971,6.03912412244776e-07,"6","Rps15a"
"Gpsm33",4.02958741465367e-11,0.603241321198597,0.492,0.28,6.55412392993419e-07,"6","Gpsm3"
"Gata3",5.07139073323844e-11,0.991402551099371,0.293,0.033,8.24861702761233e-07,"6","Gata3"
"Rpl23a4",5.34314206422602e-11,0.282607435876123,1,0.963,8.69062056746362e-07,"6","Rpl23a"
"Bcl11b1",6.71966531478611e-11,0.824098309209759,0.299,0.051,1.09295356344996e-06,"6","Bcl11b"
"Tspo2",7.41775249827584e-11,0.605439382143624,0.682,0.514,1.20649744384457e-06,"6","Tspo"
"Tbc1d10c1",1.07791770465932e-10,0.782216473470615,0.405,0.104,1.75323314662838e-06,"6","Tbc1d10c"
"Gimap14",1.08458331076269e-10,0.710735275206763,0.559,0.215,1.76407475495552e-06,"6","Gimap1"
"Ptpn7",1.23215436327185e-10,0.764633307174045,0.305,0.067,2.00409907186167e-06,"6","Ptpn7"
"Ctla2a1",1.24337771203496e-10,0.607198706273398,0.383,0.153,2.02235384862486e-06,"6","Ctla2a"
"Cd82",1.24956724226329e-10,0.899367165776342,0.457,0.155,2.03242111954125e-06,"6","Cd82"
"Itm2b4",1.7731796689311e-10,0.257199704475745,0.949,0.909,2.88407673151643e-06,"6","Itm2b"
"Rpl145",5.11592404590624e-10,0.330064084017664,0.997,0.963,8.3210504606665e-06,"6","Rpl14"
"Rps104",5.27309629982293e-10,0.303573177026656,0.994,0.953,8.576691131662e-06,"6","Rps10"
"Rpl85",5.42039013887372e-10,0.266309413239661,0.987,0.975,8.8162645608781e-06,"6","Rpl8"
"Fkbp31",8.25492822681002e-10,0.712698355108757,0.463,0.228,1.34266407609065e-05,"6","Fkbp3"
"Gimap42",9.81098293756368e-10,0.853603829005502,0.437,0.181,1.59575637479473e-05,"6","Gimap4"
"Dok2",1.14805462797482e-09,0.682260288596155,0.28,0.076,1.86731085240104e-05,"6","Dok2"
"Klk81",1.20645812283614e-09,0.62294987106185,0.277,0.077,1.96230413679298e-05,"6","Klk8"
"Rpl314",1.49137265626287e-09,0.325147137671181,0.977,0.922,2.42571762541156e-05,"6","Rpl3"
"Tnfrsf18",1.50153076033593e-09,0.885401350540583,0.264,0.037,2.44223978168639e-05,"6","Tnfrsf18"
"Emp33",1.51265643184879e-09,0.635206612776537,0.614,0.355,2.46033568640206e-05,"6","Emp3"
"Ifngr13",1.82356071595375e-09,0.618199991450262,0.486,0.307,2.96602150449877e-05,"6","Ifngr1"
"Arl6ip53",2.11444185305365e-09,0.599374055660918,0.457,0.26,3.43913967399177e-05,"6","Arl6ip5"
"Rps275",2.32487087740726e-09,0.250552214448652,1,0.994,3.78140248210292e-05,"6","Rps27"
"Hmgb22",3.23595506370417e-09,0.794691307503258,0.559,0.312,5.26328091111484e-05,"6","Hmgb2"
"Rpl115",3.25083303712971e-09,0.269782122525071,0.997,0.965,5.28747993489147e-05,"6","Rpl11"
"Rps54",3.39957726343354e-09,0.266386242101599,1,0.969,5.52941241897464e-05,"6","Rps5"
"Rpl184",6.1535558865375e-09,0.318120238969155,0.997,0.953,0.000100087586494532,"6","Rpl18"
"Rplp04",8.13068375111347e-09,0.27102582802717,0.994,0.967,0.000132245571211861,"6","Rplp0"
"Ms4a6b2",1.34702639728862e-08,0.669197129447416,0.376,0.161,0.000219093843518994,"6","Ms4a6b"
"Rpl304",1.42639133977392e-08,0.255585831696664,0.981,0.952,0.000232002551414228,"6","Rpl30"
"Pycard3",1.5457831105685e-08,0.711001636272349,0.437,0.245,0.000251421622933967,"6","Pycard"
"Maf",1.81859519885938e-08,0.800960530072014,0.286,0.055,0.000295794509094478,"6","Maf"
"Sub13",1.84659286869924e-08,0.521909222850941,0.817,0.665,0.000300348330093932,"6","Sub1"
"Ldha2",2.22774550846094e-08,0.592620159898718,0.637,0.488,0.000362342806951172,"6","Ldha"
"Rps214",3.02513612861442e-08,0.281724570169774,1,0.954,0.000492038391319135,"6","Rps21"
"Sumo21",3.08858732627005e-08,0.417394467396996,0.797,0.702,0.000502358728617824,"6","Sumo2"
"Rora",3.36152290480985e-08,0.88237999870522,0.312,0.097,0.000546751700467321,"6","Rora"
"Tonsl1",3.37857127940144e-08,0.536827318748887,0.486,0.316,0.000549524618594644,"6","Tonsl"
"Lsp14",3.41054654470447e-08,0.599630409691418,0.698,0.403,0.000554725395496181,"6","Lsp1"
"Leprotl13",3.65483797762765e-08,0.640393312917212,0.444,0.237,0.000594459397061137,"6","Leprotl1"
"Emb4",4.53756685108314e-08,0.672208395757408,0.473,0.292,0.000738035248328673,"6","Emb"
"Rpl45",5.73930152026888e-08,0.358212537247155,0.987,0.928,0.000933497392271733,"6","Rpl4"
"Rpl274",7.2052737949342e-08,0.379839469031926,0.971,0.892,0.00117193778274605,"6","Rpl27"
"Ets12",7.40334720168386e-08,0.570214547388872,0.45,0.189,0.00120415442235388,"6","Ets1"
"Ccr21",7.79130363490708e-08,0.739169571590865,0.315,0.086,0.00126725553621764,"6","Ccr2"
"Gmfg4",8.97175081863081e-08,0.667476006779243,0.624,0.37,0.0014592552706503,"6","Gmfg"
"Rnf166",1.01829238520355e-07,0.440852296184572,0.251,0.119,0.00165625256453357,"6","Rnf166"
"Pdcd41",1.48562751767521e-07,0.682029996299804,0.399,0.149,0.00241637315749873,"6","Pdcd4"
"Psmb3",1.71436573163715e-07,0.496529561595491,0.441,0.308,0.00278841586250782,"6","Psmb3"
"Mbnl11",1.87711509740936e-07,0.452754089529992,0.662,0.551,0.00305312770593633,"6","Mbnl1"
"Slc9a3r1",2.06066942032973e-07,0.595860307662196,0.386,0.188,0.00335167881216631,"6","Slc9a3r1"
