,0
Zfp513,0.0009028599545403899
Nkiras2,0.0008970117497410943
Cd37,0.0008963095138590576
Cand2,0.0008944904096229539
Fastk,0.0008936070010200342
Apobec3,0.0008847740268760151
Prr5,0.0008660746001376754
Rgs13,0.0008605180852305431
Prkrir,0.0008466200107786822
Trim35,0.0008440144605037109
Rad51,0.0008432995034130188
Slc41a2,0.0008393130268309703
Npr3,0.0008321429062729536
Myc,0.0008171284416751544
Gm16794,0.000811232678719013
Pou6f1,0.0008109018844512919
Hmgn1,0.0008099676383421428
Pkig,0.0007730934194574538
Polg2,0.0007606217727352632
Ftx,0.0007589480839817774
Snx8,0.0007523419373378542
Hoxb7,0.0007459332100554258
Ankzf1,0.0007316105052078022
Fam65b,0.0007313673042416636
Mir17hg,0.0007229224177334122
Rfwd3,0.0007160987925215983
Arpc5l,0.0007017080643209036
Ifi27l2b,0.0006891916678074436
Shank1,0.000686519198906703
Trim30c,0.0006748838485441497
Diaph2,0.000673725960414756
Pdcd1lg2,0.0006680823915300587
Nlrp1b,0.0006667491108196732
A130010J15Rik,0.0006577923060102484
1500002C15Rik,0.0006517930276554305
Tmem156,0.0006464246677341264
Ggt7,0.0006409006554875739
Cpne3,0.0006374833758453105
Clec4a2,0.0006366927775110038
Cplx2,0.0006352658922017758
Supt4a,0.0006311265293453615
Icos,0.0006174279517327619
Acaa2,0.0006170190791012357
Sapcd1,0.0006126004014636837
Skp2,0.0006042751230928976
H2-M3,0.0005973984109235478
Corin,0.0005955302665995422
RP23-218E6.2,0.000595224516224855
1700037C18Rik,0.0005723540475585451
Unc119b,0.000570279378594903
Zc3h12a,0.0005688911458118755
Bik,0.0005672608819439431
Tpst1,0.00055954514373147
Pdpr,0.0005576943940304595
Ncapd3,0.0005546926335973779
Xrcc3,0.0005423076840814739
Arntl2,0.0005297068634654344
Gm28694,0.0005286764616606278
Hddc3,0.0005275319139202176
Sparc,0.0005244267563515939
AV099323,0.0005191957259575254
Ube2c,0.0005150048125930957
Hba-a1,0.0005111385015505754
Fam65c,0.0005105624570225912
Trim12a,0.0005085808240935396
Map3k19,0.0005000009341324818
Fam120aos,0.0004996249924549177
Mtcp1,0.0004991992332518873
Mnd1,0.0004943399169764436
Sae1,0.0004917028123959871
A630001G21Rik,0.0004901786070765488
Zfp287,0.0004699366390865747
Bex6,0.0004604445134769304
Zbtb12,0.0004577434198500122
Slain1,0.00045620843806097827
Cdkl1,0.00044398252705046284
Stac2,0.0004436538091406418
Hbb-bt,0.0004424925069474473
Pfn2,0.0004386793947613841
Ccbl2,0.0004301569666100022
Fut11,0.00042832618632742645
Zbtb5,0.0004085522656035859
Ccdc166,0.0004073694035624984
Phldb3,0.0003985576686970713
2610020C07Rik,0.00039539692686337626
Gm15991,0.0003948527388130794
Cd7,0.0003931205936733408
Gm16341,0.0003922567886872529
Cxcr2,0.0003915738949916169
Emid1,0.0003906031441211497
Adal,0.00038705830633096224
Lrrc75aos2,0.00038687618201702485
5830454E08Rik,0.0003836979491480947
Lca5,0.0003810142363162087
Stard7,0.00037747502020221187
Ell3,0.0003751979974246788
Atf7,0.0003688108752089951
Des,0.00036850146275465754
H13,0.0003660304661084146
Tbx3,0.00035997979385984046
Amigo2,0.00035943197366744236
Grap2,0.0003593836454088025
Gbp5,0.0003571004437078651
A530032D15Rik,0.0003563039770183966
Klhl17,0.0003536619256935808
Ccl17,0.0003465315486158666
Ercc8,0.0003426657754913314
Esf1,0.0003407146716037484
Ccr6,0.0003407130298073277
Cd160,0.0003289978909612707
Agtr1a,0.0003228994602124464
Ganc,0.0003215064126573416
Dyx1c1,0.00032096746949918233
Fam221b,0.00031999809490849333
Gp9,0.0003196827472589627
Utp20,0.0003183183236099222
Ash1l,0.0003085819476546564
Ephx1,0.00030777515655475824
Spink10,0.00030754320913415
Klhl7,0.00030377659492608644
Gm10184,0.00030239482514896846
Gm28523,0.00029739794210794843
Gm15013,0.0002955026586721103
Cacna1s,0.0002871811409960979
Rpl39l,0.00028163905273195626
Tbata,0.00028132639360886944
Spns3,0.00027820877905151146
Sox11,0.000272834017115836
Smim13,0.000271681098008395
2010309G21Rik,0.00026602057523866167
Derl3,0.0002652188151071426
PISD,0.0002625220224758596
Adm,0.000255934758028501
Sfn,0.0002480787873367238
Itga4,0.00024603287766712087
Med13,0.00024291981127588173
Pou2af1,0.00023780960939340617
2900052N01Rik,0.00023780806416056938
Gm16152,0.00023339355575440493
Gramd1a,0.00023024940322408525
Barhl1,0.0002295740238330897
Amacr,0.0002292457183901699
Spo11,0.00022905456721963952
Plagl2,0.00022733489768119654
Mpi,0.00022568346421467857
Lyrm7,0.0002196624311106529
Eif2ak2,0.00021822691437398345
Itgad,0.0002178818783902852
P2ry10,0.0002121951315653796
Slc16a6,0.00021091175980771554
Foxo1,0.0002098921218613071
Nrxn3,0.00020938049050601285
Sec24a,0.0002078556430590328
Prpf38b,0.00020753108005510317
Acsbg1,0.00020507453161668394
Dand5,0.00019967083044185796
Cd40,0.00019826824411087787
H2-Oa,0.00019608071857798176
Scand1,0.00019466761878920993
Pgap1,0.0001939087095681219
Pcyt1b,0.00019150199038087254
Ddx41,0.00019065127435488832
Defb40,0.00019039398978967252
Snx2,0.00018700334107254408
Pcyox1,0.00018668096414204205
Gm26685,0.00018153230404199954
Gm43388,0.0001803821458376444
Rpp40,0.00017900244693887539
Cotl1,0.00017508220562490438
Trim10,0.000173826744894306
Lmbrd1,0.0001735597666923453
Slc4a7,0.00017239899861288703
Rec114,0.00017183957664859673
0610039K10Rik,0.00017018351798336195
Hcrtr2,0.00016993147358445885
Fry,0.00016920494269928428
Gp1bb,0.00016914152941790075
Igfbp2,0.00015833922104079723
Atxn7l3,0.0001552317594455382
Farsb,0.00015369078973435276
Nek4,0.00015269557406398455
Nadk,0.00015192016558938692
Tubb4a,0.00014963618030919583
Ttc5,0.00014940302453279373
Gm28556,0.00014694334195557583
Ncaph,0.0001467434047562462
Ddx54,0.00014641045174733927
Gm26669,0.00014203447625794744
Zfp398,0.00014149838949100544
